"id","confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr","suspectedCount","suspectedCountIncr","provinceName","provinceShortName"
"1824","1246","15","438","41","792","-29","20200216","16","3","0","0","河南省","河南"
"1825","1257","11","505","67","733","-59","20200217","19","3","0","0","河南省","河南"
"1826","1262","5","552","47","691","-42","20200218","19","0","0","0","河南省","河南"
"1827","1265","3","614","62","632","-59","20200219","19","0","0","0","河南省","河南"
"1828","1267","2","717","103","531","-101","20200220","19","0","0","0","河南省","河南"
"1829","1270","3","802","85","449","-82","20200221","19","0","0","0","河南省","河南"
"1830","1271","1","861","59","391","-58","20200222","19","0","0","0","河南省","河南"
"1831","1271","0","930","69","322","-69","20200223","19","0","0","0","河南省","河南"
"1832","1271","0","989","59","263","-59","20200224","19","0","0","0","河南省","河南"
"1833","1271","0","1023","34","229","-34","20200225","19","0","0","0","河南省","河南"
"1834","1272","1","1062","39","190","-39","20200226","20","1","0","0","河南省","河南"
"1835","1272","0","1103","41","149","-41","20200227","20","0","0","0","河南省","河南"
"1836","1272","0","1161","58","90","-59","20200228","21","1","0","0","河南省","河南"
"1837","1272","0","1185","24","65","-25","20200229","22","1","0","0","河南省","河南"
"1838","1272","0","1205","20","45","-20","20200301","22","0","0","0","河南省","河南"
"1839","1272","0","1223","18","27","-18","20200302","22","0","0","0","河南省","河南"
"1840","1272","0","1234","11","16","-11","20200303","22","0","0","0","河南省","河南"
"1841","1272","0","1239","5","11","-5","20200304","22","0","0","0","河南省","河南"
"1842","1272","0","1241","2","9","-2","20200305","22","0","0","0","河南省","河南"
"1843","1272","0","1243","2","7","-2","20200306","22","0","0","0","河南省","河南"
"1844","1272","0","1246","3","4","-3","20200307","22","0","0","0","河南省","河南"
"1845","1272","0","1247","1","3","-1","20200308","22","0","0","0","河南省","河南"
"1846","1272","0","1247","0","3","0","20200309","22","0","0","0","河南省","河南"
"1847","1272","0","1249","2","1","-2","20200310","22","0","0","0","河南省","河南"
"1848","1273","1","1249","0","2","1","20200311","22","0","0","0","河南省","河南"
"1849","1273","0","1249","0","2","0","20200312","22","0","0","0","河南省","河南"
"1850","1273","0","1249","0","2","0","20200313","22","0","0","0","河南省","河南"
"1851","1273","0","1250","1","1","-1","20200314","22","0","0","0","河南省","河南"
"1852","1273","0","1250","0","1","0","20200315","22","0","0","0","河南省","河南"
"1853","1273","0","1250","0","1","0","20200316","22","0","0","0","河南省","河南"
"1854","1273","0","1250","0","1","0","20200317","22","0","0","0","河南省","河南"
"1855","1273","0","1250","0","1","0","20200318","22","0","0","0","河南省","河南"
"1856","1273","0","1250","0","1","0","20200319","22","0","0","0","河南省","河南"
"1857","1273","0","1250","0","1","0","20200320","22","0","0","0","河南省","河南"
"1858","1273","0","1250","0","1","0","20200321","22","0","0","0","河南省","河南"
"1859","1274","1","1250","0","2","1","20200322","22","0","0","0","河南省","河南"
"1860","1274","0","1250","0","2","0","20200323","22","0","0","0","河南省","河南"
"1861","1274","0","1250","0","2","0","20200324","22","0","0","0","河南省","河南"
"1862","1275","1","1250","0","3","1","20200325","22","0","0","0","河南省","河南"
"1863","1275","0","1250","0","3","0","20200326","22","0","0","0","河南省","河南"
"1864","1275","0","1251","1","2","-1","20200327","22","0","0","0","河南省","河南"
"1865","1276","1","1251","0","3","1","20200328","22","0","0","0","河南省","河南"
"1866","1276","0","1251","0","3","0","20200329","22","0","0","0","河南省","河南"
"1867","1276","0","1251","0","3","0","20200330","22","0","0","0","河南省","河南"
"1868","1276","0","1251","0","3","0","20200331","22","0","0","0","河南省","河南"
"1869","1276","0","1251","0","3","0","20200401","22","0","0","0","河南省","河南"
"1870","1276","0","1251","0","3","0","20200402","22","0","0","0","河南省","河南"
"1871","1276","0","1251","0","3","0","20200403","22","0","0","0","河南省","河南"
"1872","1276","0","1251","0","3","0","20200404","22","0","0","0","河南省","河南"
"1873","1276","0","1252","1","2","-1","20200405","22","0","0","0","河南省","河南"
"1874","1276","0","1252","0","2","0","20200406","22","0","0","0","河南省","河南"
"1875","1276","0","1252","0","2","0","20200407","22","0","0","0","河南省","河南"
"1876","1276","0","1252","0","2","0","20200408","22","0","0","0","河南省","河南"
"1877","1276","0","1252","0","2","0","20200409","22","0","0","0","河南省","河南"
"1878","1276","0","1252","0","2","0","20200410","22","0","0","0","河南省","河南"
"1879","1276","0","1253","1","1","-1","20200411","22","0","0","0","河南省","河南"
"1880","1276","0","1253","0","1","0","20200412","22","0","0","0","河南省","河南"
"1881","1276","0","1254","1","0","-1","20200413","22","0","0","0","河南省","河南"
"1882","1276","0","1254","0","0","0","20200414","22","0","0","0","河南省","河南"
"1883","1276","0","1254","0","0","0","20200415","22","0","0","0","河南省","河南"
"1884","1276","0","1254","0","0","0","20200416","22","0","0","0","河南省","河南"
"1885","1276","0","1254","0","0","0","20200417","22","0","0","0","河南省","河南"
"1886","1276","0","1254","0","0","0","20200418","22","0","0","0","河南省","河南"
"1887","1276","0","1254","0","0","0","20200419","22","0","0","0","河南省","河南"
"1888","1276","0","1254","0","0","0","20200420","22","0","0","0","河南省","河南"
"1889","1276","0","1254","0","0","0","20200421","22","0","0","0","河南省","河南"
"1890","1276","0","1254","0","0","0","20200422","22","0","0","0","河南省","河南"
"1891","1276","0","1254","0","0","0","20200423","22","0","0","0","河南省","河南"
"1892","1276","0","1254","0","0","0","20200424","22","0","0","0","河南省","河南"
"1893","1276","0","1254","0","0","0","20200425","22","0","0","0","河南省","河南"
"1894","1276","0","1254","0","0","0","20200426","22","0","0","0","河南省","河南"
"1895","1276","0","1254","0","0","0","20200427","22","0","0","0","河南省","河南"
"1896","1276","0","1254","0","0","0","20200428","22","0","0","0","河南省","河南"
"1897","1276","0","1254","0","0","0","20200429","22","0","0","0","河南省","河南"
"1898","1276","0","1254","0","0","0","20200430","22","0","0","0","河南省","河南"
"1899","1276","0","1254","0","0","0","20200501","22","0","0","0","河南省","河南"
"1900","1276","0","1254","0","0","0","20200502","22","0","0","0","河南省","河南"
"1901","1276","0","1254","0","0","0","20200503","22","0","0","0","河南省","河南"
"1902","1276","0","1254","0","0","0","20200504","22","0","0","0","河南省","河南"
"1903","1276","0","1254","0","0","0","20200505","22","0","0","0","河南省","河南"
"1904","1276","0","1254","0","0","0","20200506","22","0","0","0","河南省","河南"
"1905","1276","0","1254","0","0","0","20200507","22","0","0","0","河南省","河南"
"1906","1276","0","1254","0","0","0","20200508","22","0","0","0","河南省","河南"
"1907","1276","0","1254","0","0","0","20200509","22","0","0","0","河南省","河南"
"1908","1276","0","1254","0","0","0","20200510","22","0","0","0","河南省","河南"
"1909","1276","0","1254","0","0","0","20200511","22","0","0","0","河南省","河南"
"1910","1276","0","1254","0","0","0","20200512","22","0","0","0","河南省","河南"
"1911","5","5","0","0","5","5","20200121","0","0","0","0","浙江省","浙江"
"1912","10","5","0","0","10","5","20200122","0","0","0","0","浙江省","浙江"
"1913","43","33","1","1","42","32","20200123","0","0","0","0","浙江省","浙江"
"1914","62","19","1","0","61","19","20200124","0","0","0","0","浙江省","浙江"
"1915","104","42","1","0","103","42","20200125","0","0","0","0","浙江省","浙江"
"1916","128","24","1","0","127","24","20200126","0","0","0","0","浙江省","浙江"
"1917","173","45","1","0","172","45","20200127","0","0","0","0","浙江省","浙江"
"1918","296","123","3","2","293","121","20200128","0","0","0","0","浙江省","浙江"
"1919","428","132","4","1","424","131","20200129","0","0","0","0","浙江省","浙江"
"1920","537","109","9","5","528","104","20200130","0","0","0","0","浙江省","浙江"
"1921","599","62","15","6","584","56","20200131","0","0","0","0","浙江省","浙江"
"1922","661","62","23","8","638","54","20200201","0","0","0","0","浙江省","浙江"
"1923","724","63","36","13","688","50","20200202","0","0","0","0","浙江省","浙江"
"1924","829","105","48","12","781","93","20200203","0","0","0","0","浙江省","浙江"
"1925","895","66","63","15","832","51","20200204","0","0","0","0","浙江省","浙江"
"1926","954","59","81","18","873","41","20200205","0","0","0","0","浙江省","浙江"
"1927","1006","52","98","17","908","35","20200206","0","0","0","0","浙江省","浙江"
"1928","1048","42","127","29","921","13","20200207","0","0","0","0","浙江省","浙江"
"1929","1075","27","173","46","902","-19","20200208","0","0","0","0","浙江省","浙江"
"1930","1092","17","201","28","891","-11","20200209","0","0","0","0","浙江省","浙江"
"1931","1117","25","250","49","867","-24","20200210","0","0","0","0","浙江省","浙江"
"1932","1131","14","279","29","852","-15","20200211","0","0","0","0","浙江省","浙江"
"1933","1145","14","327","48","818","-34","20200212","0","0","0","0","浙江省","浙江"
"1934","1155","10","367","40","788","-30","20200213","0","0","0","0","浙江省","浙江"
"1935","1162","7","409","42","753","-35","20200214","0","0","0","0","浙江省","浙江"
"1936","1167","5","437","28","730","-23","20200215","0","0","0","0","浙江省","浙江"
"1937","1171","4","470","33","701","-29","20200216","0","0","0","0","浙江省","浙江"
"1938","1172","1","514","44","658","-43","20200217","0","0","0","0","浙江省","浙江"
"1939","1173","1","544","30","629","-29","20200218","0","0","0","0","浙江省","浙江"
"1940","1175","2","609","65","566","-63","20200219","0","0","0","0","浙江省","浙江"
"1941","1203","28","647","38","555","-11","20200220","1","1","0","0","浙江省","浙江"
"1942","1205","2","694","47","510","-45","20200221","1","0","0","0","浙江省","浙江"
"1943","1205","0","729","35","475","-35","20200222","1","0","0","0","浙江省","浙江"
"1944","1205","0","765","36","439","-36","20200223","1","0","0","0","浙江省","浙江"
"1945","1205","0","794","29","410","-29","20200224","1","0","0","0","浙江省","浙江"
"1946","1205","0","814","20","390","-20","20200225","1","0","0","0","浙江省","浙江"
"1947","1205","0","881","67","323","-67","20200226","1","0","0","0","浙江省","浙江"
"1948","1205","0","943","62","261","-62","20200227","1","0","0","0","浙江省","浙江"
"1949","1205","0","987","44","217","-44","20200228","1","0","0","0","浙江省","浙江"
"1950","1205","0","1027","40","177","-40","20200229","1","0","0","0","浙江省","浙江"
"1951","1206","1","1050","23","155","-22","20200301","1","0","0","0","浙江省","浙江"
"1952","1213","7","1074","24","138","-17","20200302","1","0","0","0","浙江省","浙江"
"1953","1213","0","1095","21","117","-21","20200303","1","0","0","0","浙江省","浙江"
"1954","1215","2","1118","23","96","-21","20200304","1","0","0","0","浙江省","浙江"
"1955","1215","0","1141","23","73","-23","20200305","1","0","0","0","浙江省","浙江"
"1956","1215","0","1149","8","65","-8","20200306","1","0","0","0","浙江省","浙江"
"1957","1215","0","1157","8","57","-8","20200307","1","0","0","0","浙江省","浙江"
"1958","1215","0","1170","13","44","-13","20200308","1","0","0","0","浙江省","浙江"
"1959","1215","0","1178","8","36","-8","20200309","1","0","0","0","浙江省","浙江"
"1960","1215","0","1193","15","21","-15","20200310","1","0","0","0","浙江省","浙江"
"1961","1215","0","1197","4","17","-4","20200311","1","0","0","0","浙江省","浙江"
"1962","1215","0","1197","0","17","0","20200312","1","0","0","0","浙江省","浙江"
"1963","1227","12","1211","14","15","-2","20200313","1","0","0","0","浙江省","浙江"
"1964","1231","4","1211","0","19","4","20200314","1","0","0","0","浙江省","浙江"
"1965","1231","0","1213","2","17","-2","20200315","1","0","0","0","浙江省","浙江"
"1966","1232","1","1216","3","15","-2","20200316","1","0","0","0","浙江省","浙江"
"1967","1232","0","1216","0","15","0","20200317","1","0","0","0","浙江省","浙江"
"1968","1233","1","1217","1","15","0","20200318","1","0","0","0","浙江省","浙江"
"1969","1234","1","1219","2","14","-1","20200319","1","0","0","0","浙江省","浙江"
"1970","1236","2","1219","0","16","2","20200320","1","0","0","0","浙江省","浙江"
"1971","1237","1","1219","0","17","1","20200321","1","0","0","0","浙江省","浙江"
"1972","1238","1","1221","2","16","-1","20200322","1","0","0","0","浙江省","浙江"
"1973","1240","2","1221","0","18","2","20200323","1","0","0","0","浙江省","浙江"
"1974","1241","1","1221","0","19","1","20200324","1","0","0","0","浙江省","浙江"
"1975","1243","2","1222","1","20","1","20200325","1","0","0","0","浙江省","浙江"
"1976","1247","4","1222","0","24","4","20200326","1","0","0","0","浙江省","浙江"
"1977","1251","4","1225","3","25","1","20200327","1","0","0","0","浙江省","浙江"
"1978","1254","3","1225","0","28","3","20200328","1","0","3","3","浙江省","浙江"
"1979","1255","1","1225","0","29","1","20200329","1","0","3","0","浙江省","浙江"
"1980","1257","2","1226","1","30","1","20200330","1","0","3","0","浙江省","浙江"
"1981","1257","0","1226","0","30","0","20200331","1","0","3","0","浙江省","浙江"
"1982","1258","1","1228","2","29","-1","20200401","1","0","3","0","浙江省","浙江"
"1983","1260","2","1228","0","31","2","20200402","1","0","0","-3","浙江省","浙江"
"1984","1262","2","1229","1","32","1","20200403","1","0","0","0","浙江省","浙江"
"1985","1263","1","1230","1","32","0","20200404","1","0","3","3","浙江省","浙江"
"1986","1264","1","1230","0","33","1","20200405","1","0","3","0","浙江省","浙江"
"1987","1265","1","1230","0","34","1","20200406","1","0","3","0","浙江省","浙江"
"1988","1266","1","1232","2","33","-1","20200407","1","0","0","-3","浙江省","浙江"
"1989","1267","1","1235","3","31","-2","20200408","1","0","0","0","浙江省","浙江"
"1990","1267","0","1235","0","31","0","20200409","1","0","3","3","浙江省","浙江"
"1991","1267","0","1236","1","30","-1","20200410","1","0","3","0","浙江省","浙江"
"1992","1267","0","1238","2","28","-2","20200411","1","0","3","0","浙江省","浙江"
"1993","1267","0","1239","1","27","-1","20200412","1","0","3","0","浙江省","浙江"
"1994","1267","0","1242","3","24","-3","20200413","1","0","3","0","浙江省","浙江"
"1995","1268","1","1244","2","23","-1","20200414","1","0","3","0","浙江省","浙江"
"1996","1268","0","1244","0","23","0","20200415","1","0","3","0","浙江省","浙江"
"1997","1268","0","1246","2","21","-2","20200416","1","0","3","0","浙江省","浙江"
"1998","1268","0","1246","0","21","0","20200417","1","0","3","0","浙江省","浙江"
"1999","1268","0","1247","1","20","-1","20200418","1","0","3","0","浙江省","浙江"
"2000","1268","0","1249","2","18","-2","20200419","1","0","3","0","浙江省","浙江"
"2001","1268","0","1251","2","16","-2","20200420","1","0","3","0","浙江省","浙江"
"2002","1268","0","1252","1","15","-1","20200421","1","0","3","0","浙江省","浙江"
"2003","1268","0","1254","2","13","-2","20200422","1","0","3","0","浙江省","浙江"
"2004","1268","0","1256","2","11","-2","20200423","1","0","3","0","浙江省","浙江"
"2005","1268","0","1256","0","11","0","20200424","1","0","3","0","浙江省","浙江"
"2006","1268","0","1257","1","10","-1","20200425","1","0","3","0","浙江省","浙江"
"2007","1268","0","1258","1","9","-1","20200426","1","0","3","0","浙江省","浙江"
"2008","1268","0","1261","3","6","-3","20200427","1","0","3","0","浙江省","浙江"
"2009","1268","0","1262","1","5","-1","20200428","1","0","3","0","浙江省","浙江"
"2010","1268","0","1263","1","4","-1","20200429","1","0","3","0","浙江省","浙江"
"2011","1268","0","1264","1","3","-1","20200430","1","0","3","0","浙江省","浙江"
"2012","1268","0","1265","1","2","-1","20200501","1","0","3","0","浙江省","浙江"
"2013","1268","0","1265","0","2","0","20200502","1","0","3","0","浙江省","浙江"
"2014","1268","0","1265","0","2","0","20200503","1","0","3","0","浙江省","浙江"
"2015","1268","0","1267","2","0","-2","20200504","1","0","3","0","浙江省","浙江"
"2016","1268","0","1267","0","0","0","20200505","1","0","3","0","浙江省","浙江"
"2017","1268","0","1267","0","0","0","20200506","1","0","3","0","浙江省","浙江"
"2018","1268","0","1267","0","0","0","20200507","1","0","3","0","浙江省","浙江"
"2019","1268","0","1267","0","0","0","20200508","1","0","3","0","浙江省","浙江"
"2020","1268","0","1267","0","0","0","20200509","1","0","3","0","浙江省","浙江"
"2021","1268","0","1267","0","0","0","20200510","1","0","3","0","浙江省","浙江"
"2022","1268","0","1267","0","0","0","20200511","1","0","3","0","浙江省","浙江"
"2023","1268","0","1267","0","0","0","20200512","1","0","3","0","浙江省","浙江"
"2024","24","24","0","0","24","24","20200123","0","0","0","0","湖南省","湖南"
"2025","43","19","0","0","43","19","20200124","0","0","0","0","湖南省","湖南"
"2026","69","26","0","0","69","26","20200125","0","0","0","0","湖南省","湖南"
"2027","100","31","0","0","100","31","20200126","0","0","0","0","湖南省","湖南"
"2028","143","43","0","0","143","43","20200127","0","0","0","0","湖南省","湖南"
"2029","221","78","0","0","221","78","20200128","0","0","0","0","湖南省","湖南"
"2030","277","56","0","0","277","56","20200129","0","0","0","0","湖南省","湖南"
"2031","332","55","2","2","330","53","20200130","0","0","0","0","湖南省","湖南"
"2032","389","57","3","1","386","56","20200131","0","0","0","0","湖南省","湖南"
"2033","463","74","8","5","455","69","20200201","0","0","0","0","湖南省","湖南"
"2034","521","58","16","8","505","50","20200202","0","0","0","0","湖南省","湖南"
"2035","593","72","22","6","571","66","20200203","0","0","0","0","湖南省","湖南"
"2036","661","68","35","13","626","55","20200204","0","0","0","0","湖南省","湖南"
"2037","711","50","56","21","655","29","20200205","0","0","0","0","湖南省","湖南"
"2038","772","61","91","35","681","26","20200206","0","0","0","0","湖南省","湖南"
"2039","803","31","119","28","684","3","20200207","0","0","0","0","湖南省","湖南"
"2040","838","35","159","40","678","-6","20200208","1","1","0","0","湖南省","湖南"
"2041","879","41","186","27","692","14","20200209","1","0","0","0","湖南省","湖南"
"2042","912","33","213","27","698","6","20200210","1","0","0","0","湖南省","湖南"
"2043","946","34","263","50","681","-17","20200211","2","1","0","0","湖南省","湖南"
"2044","968","22","312","49","654","-27","20200212","2","0","0","0","湖南省","湖南"
"2045","988","20","352","40","634","-20","20200213","2","0","0","0","湖南省","湖南"
"2046","1001","13","389","37","610","-24","20200214","2","0","0","0","湖南省","湖南"
"2047","1004","3","430","41","571","-39","20200215","3","1","0","0","湖南省","湖南"
"2048","1006","2","467","37","536","-35","20200216","3","0","0","0","湖南省","湖南"
"2049","1007","1","501","34","502","-34","20200217","4","1","0","0","湖南省","湖南"
"2050","1008","1","542","41","462","-40","20200218","4","0","0","0","湖南省","湖南"
"2051","1010","2","578","36","428","-34","20200219","4","0","0","0","湖南省","湖南"
"2052","1011","1","638","60","369","-59","20200220","4","0","0","0","湖南省","湖南"
"2053","1013","2","670","32","339","-30","20200221","4","0","0","0","湖南省","湖南"
"2054","1016","3","704","34","308","-31","20200222","4","0","0","0","湖南省","湖南"
"2055","1016","0","721","17","291","-17","20200223","4","0","0","0","湖南省","湖南"
"2056","1016","0","751","30","261","-30","20200224","4","0","0","0","湖南省","湖南"
"2057","1016","0","779","28","233","-28","20200225","4","0","0","0","湖南省","湖南"
"2058","1017","1","793","14","220","-13","20200226","4","0","0","0","湖南省","湖南"
"2059","1017","0","820","27","193","-27","20200227","4","0","0","0","湖南省","湖南"
"2060","1018","1","841","21","173","-20","20200228","4","0","0","0","湖南省","湖南"
"2061","1018","0","853","12","161","-12","20200229","4","0","0","0","湖南省","湖南"
"2062","1018","0","876","23","138","-23","20200301","4","0","0","0","湖南省","湖南"
"2063","1018","0","892","16","122","-16","20200302","4","0","0","0","湖南省","湖南"
"2064","1018","0","913","21","101","-21","20200303","4","0","0","0","湖南省","湖南"
"2065","1018","0","933","20","81","-20","20200304","4","0","0","0","湖南省","湖南"
"2066","1018","0","946","13","68","-13","20200305","4","0","0","0","湖南省","湖南"
"2067","1018","0","959","13","55","-13","20200306","4","0","0","0","湖南省","湖南"
"2068","1018","0","965","6","49","-6","20200307","4","0","0","0","湖南省","湖南"
"2069","1018","0","979","14","35","-14","20200308","4","0","0","0","湖南省","湖南"
"2070","1018","0","988","9","26","-9","20200309","4","0","0","0","湖南省","湖南"
"2071","1018","0","995","7","19","-7","20200310","4","0","0","0","湖南省","湖南"
"2072","1018","0","998","3","16","-3","20200311","4","0","0","0","湖南省","湖南"
"2073","1018","0","1004","6","10","-6","20200312","4","0","0","0","湖南省","湖南"
"2074","1018","0","1009","5","5","-5","20200313","4","0","0","0","湖南省","湖南"
"2075","1018","0","1014","5","0","-5","20200314","4","0","0","0","湖南省","湖南"
"2076","1018","0","1014","0","0","0","20200315","4","0","0","0","湖南省","湖南"
"2077","1018","0","1014","0","0","0","20200316","4","0","0","0","湖南省","湖南"
"2078","1018","0","1014","0","0","0","20200317","4","0","0","0","湖南省","湖南"
"2079","1018","0","1014","0","0","0","20200318","4","0","0","0","湖南省","湖南"
"2080","1018","0","1014","0","0","0","20200319","4","0","0","0","湖南省","湖南"
"2081","1018","0","1014","0","0","0","20200320","4","0","0","0","湖南省","湖南"
"2082","1018","0","1014","0","0","0","20200321","4","0","0","0","湖南省","湖南"
"2083","1018","0","1014","0","0","0","20200322","4","0","0","0","湖南省","湖南"
"2084","1018","0","1014","0","0","0","20200323","4","0","0","0","湖南省","湖南"
"2085","1018","0","1014","0","0","0","20200324","4","0","0","0","湖南省","湖南"
"2086","1018","0","1014","0","0","0","20200325","4","0","0","0","湖南省","湖南"
"2087","1018","0","1014","0","0","0","20200326","4","0","0","0","湖南省","湖南"
"2088","1018","0","1014","0","0","0","20200327","4","0","0","0","湖南省","湖南"
"2089","1018","0","1014","0","0","0","20200328","4","0","0","0","湖南省","湖南"
"2090","1018","0","1014","0","0","0","20200329","4","0","0","0","湖南省","湖南"
"2091","1018","0","1014","0","0","0","20200330","4","0","0","0","湖南省","湖南"
"2092","1018","0","1014","0","0","0","20200331","4","0","0","0","湖南省","湖南"
"2093","1019","1","1014","0","1","1","20200401","4","0","0","0","湖南省","湖南"
"2094","1019","0","1014","0","1","0","20200402","4","0","0","0","湖南省","湖南"
"2095","1019","0","1014","0","1","0","20200403","4","0","0","0","湖南省","湖南"
"2096","1019","0","1014","0","1","0","20200404","4","0","0","0","湖南省","湖南"
"2097","1019","0","1014","0","1","0","20200405","4","0","0","0","湖南省","湖南"
"2098","1019","0","1014","0","1","0","20200406","4","0","0","0","湖南省","湖南"
"2099","1019","0","1014","0","1","0","20200407","4","0","0","0","湖南省","湖南"
"2100","1019","0","1014","0","1","0","20200408","4","0","0","0","湖南省","湖南"
"2101","1019","0","1014","0","1","0","20200409","4","0","0","0","湖南省","湖南"
"2102","1019","0","1014","0","1","0","20200410","4","0","0","0","湖南省","湖南"
"2103","1019","0","1014","0","1","0","20200411","4","0","0","0","湖南省","湖南"
"2104","1019","0","1014","0","1","0","20200412","4","0","0","0","湖南省","湖南"
"2105","1019","0","1014","0","1","0","20200413","4","0","0","0","湖南省","湖南"
"2106","1019","0","1014","0","1","0","20200414","4","0","0","0","湖南省","湖南"
"2107","1019","0","1014","0","1","0","20200415","4","0","0","0","湖南省","湖南"
"2108","1019","0","1014","0","1","0","20200416","4","0","0","0","湖南省","湖南"
"2109","1019","0","1015","1","0","-1","20200417","4","0","0","0","湖南省","湖南"
"2110","1019","0","1015","0","0","0","20200418","4","0","0","0","湖南省","湖南"
"2111","1019","0","1015","0","0","0","20200419","4","0","0","0","湖南省","湖南"
"2112","1019","0","1015","0","0","0","20200420","4","0","0","0","湖南省","湖南"
"2113","1019","0","1015","0","0","0","20200421","4","0","0","0","湖南省","湖南"
"2114","1019","0","1015","0","0","0","20200422","4","0","0","0","湖南省","湖南"
"2115","1019","0","1015","0","0","0","20200423","4","0","0","0","湖南省","湖南"
"2116","1019","0","1015","0","0","0","20200424","4","0","0","0","湖南省","湖南"
"2117","1019","0","1015","0","0","0","20200425","4","0","0","0","湖南省","湖南"
"2118","1019","0","1015","0","0","0","20200426","4","0","0","0","湖南省","湖南"
"2119","1019","0","1015","0","0","0","20200427","4","0","0","0","湖南省","湖南"
"2120","1019","0","1015","0","0","0","20200428","4","0","0","0","湖南省","湖南"
"2121","1019","0","1015","0","0","0","20200429","4","0","0","0","湖南省","湖南"
"2122","1019","0","1015","0","0","0","20200430","4","0","0","0","湖南省","湖南"
"2123","1019","0","1015","0","0","0","20200501","4","0","0","0","湖南省","湖南"
"2124","1019","0","1015","0","0","0","20200502","4","0","0","0","湖南省","湖南"
"2125","1019","0","1015","0","0","0","20200503","4","0","0","0","湖南省","湖南"
"2126","1019","0","1015","0","0","0","20200504","4","0","0","0","湖南省","湖南"
"2127","1019","0","1015","0","0","0","20200505","4","0","0","0","湖南省","湖南"
"2128","1019","0","1015","0","0","0","20200506","4","0","0","0","湖南省","湖南"
"2129","1019","0","1015","0","0","0","20200507","4","0","0","0","湖南省","湖南"
"2130","1019","0","1015","0","0","0","20200508","4","0","0","0","湖南省","湖南"
"2131","1019","0","1015","0","0","0","20200509","4","0","0","0","湖南省","湖南"
"2132","1019","0","1015","0","0","0","20200510","4","0","0","0","湖南省","湖南"
"2133","1019","0","1015","0","0","0","20200511","4","0","0","0","湖南省","湖南"
"2134","1019","0","1015","0","0","0","20200512","4","0","0","0","湖南省","湖南"
"2135","9","9","0","0","9","9","20200122","0","0","0","0","安徽省","安徽"
"2136","15","6","0","0","15","6","20200123","0","0","0","0","安徽省","安徽"
"2137","39","24","0","0","39","24","20200124","0","0","0","0","安徽省","安徽"
"2138","60","21","0","0","60","21","20200125","0","0","0","0","安徽省","安徽"
"2139","70","10","0","0","70","10","20200126","0","0","0","0","安徽省","安徽"
"2140","106","36","0","0","106","36","20200127","0","0","0","0","安徽省","安徽"
"2141","152","46","0","0","152","46","20200128","0","0","0","0","安徽省","安徽"
"2142","200","48","2","2","198","46","20200129","0","0","0","0","安徽省","安徽"
"2143","237","37","3","1","234","36","20200130","0","0","0","0","安徽省","安徽"
"2144","297","60","3","0","294","60","20200131","0","0","0","0","安徽省","安徽"
"2145","340","43","7","4","333","39","20200201","0","0","0","0","安徽省","安徽"
"2146","408","68","7","0","401","68","20200202","0","0","0","0","安徽省","安徽"
"2147","480","72","14","7","466","65","20200203","0","0","0","0","安徽省","安徽"
"2148","530","50","20","6","510","44","20200204","0","0","0","0","安徽省","安徽"
"2149","591","61","23","3","568","58","20200205","0","0","0","0","安徽省","安徽"
"2150","665","74","34","11","631","63","20200206","0","0","0","0","安徽省","安徽"
"2151","733","68","47","13","686","55","20200207","0","0","0","0","安徽省","安徽"
"2152","779","46","59","12","719","33","20200208","1","1","0","0","安徽省","安徽"
"2153","830","51","73","14","754","35","20200209","3","2","0","0","安徽省","安徽"
"2154","860","30","88","15","768","14","20200210","4","1","0","0","安徽省","安徽"
"2155","889","29","108","20","777","9","20200211","4","0","0","0","安徽省","安徽"
"2156","910","21","128","20","777","0","20200212","5","1","0","0","安徽省","安徽"
"2157","934","24","166","38","762","-15","20200213","6","1","0","0","安徽省","安徽"
"2158","950","16","198","32","746","-16","20200214","6","0","0","0","安徽省","安徽"
"2159","962","12","232","34","724","-22","20200215","6","0","0","0","安徽省","安徽"
"2160","973","11","266","34","701","-23","20200216","6","0","0","0","安徽省","安徽"
"2161","982","9","293","27","683","-18","20200217","6","0","0","0","安徽省","安徽"
"2162","986","4","361","68","619","-64","20200218","6","0","0","0","安徽省","安徽"
"2163","987","1","424","63","557","-62","20200219","6","0","0","0","安徽省","安徽"
"2164","988","1","500","76","482","-75","20200220","6","0","0","0","安徽省","安徽"
"2165","989","1","567","67","416","-66","20200221","6","0","0","0","安徽省","安徽"
"2166","989","0","620","53","363","-53","20200222","6","0","0","0","安徽省","安徽"
"2167","989","0","648","28","335","-28","20200223","6","0","0","0","安徽省","安徽"
"2168","989","0","692","44","291","-44","20200224","6","0","0","0","安徽省","安徽"
"2169","989","0","727","35","256","-35","20200225","6","0","0","0","安徽省","安徽"
"2170","989","0","764","37","219","-37","20200226","6","0","0","0","安徽省","安徽"
"2171","990","1","814","50","170","-49","20200227","6","0","0","0","安徽省","安徽"
"2172","990","0","842","28","142","-28","20200228","6","0","0","0","安徽省","安徽"
"2173","990","0","868","26","116","-26","20200229","6","0","0","0","安徽省","安徽"
"2174","990","0","888","20","96","-20","20200301","6","0","0","0","安徽省","安徽"
"2175","990","0","917","29","67","-29","20200302","6","0","0","0","安徽省","安徽"
"2176","990","0","941","24","43","-24","20200303","6","0","0","0","安徽省","安徽"
